Product Name,Price,Brand Name,Category,MRP,Rating,Reviews,Product URL,Discount_percent
"White Chikankari Short Kurti for Women - Stylish Summer Cotton Kurti Top | Embroidered Lucknowi Kurta for Jeans | Woman Ethnic Kurthis & Shirt with Sleeve, Plain Straight Embroidery Kurti for Office",449.0,Generic,Kurtas & Kurtis,1999.0,4.0,24.0,https://www.amazon.in/Chikankari-Kurti-Stylish-Embroidered-Lucknowi-Embroidery/dp/B0F4RXW3DJ/ref=sr_1_372?dib=eyJ2IjoiMSJ9.cu3q73Nje57AKH0_qWG3JdnxuJMrc1lfzTBI9AZGaBj86BRK_stN_uhITi8VHaoDSUbEZgHaZuHZVC3lBDqq8fdDDVkxSmPHvJi5L9GaviHqKeXKKrJeGt5uEm0IsUJPSz5yAkXCe6_-8UtgVW1QguiOlpZi8HC_OKOt5gOc9YoXYwqe_nVnwwss9rXR3WJKBXrfDl_y_VRsEm-fTiH7vPh4cdlmpR37NoDJiwIUSaPR1cMPDgGWWRmXrixQNTZ01_m8wdkqnS8c5X30jnhwujJg1JgDAT6liHnpojeBbxw.-S_6zC-C_SBph4Gxd4jJVd6520iZVCo3Hp_BvKgUez8&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987094&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-372,77.54
Max Women's Cotton Blend Regular Fit Printed Regular Kurta,359.0,Max,Kurtas & Kurtis,599.0,5.0,3.0,https://www.amazon.in/Max-Womens-Cotton-Regular-SWPKFE24NIBLACK_Black/dp/B0DP28M2MF/ref=sr_1_373?dib=eyJ2IjoiMSJ9.cu3q73Nje57AKH0_qWG3JdnxuJMrc1lfzTBI9AZGaBj86BRK_stN_uhITi8VHaoDSUbEZgHaZuHZVC3lBDqq8fdDDVkxSmPHvJi5L9GaviHqKeXKKrJeGt5uEm0IsUJPSz5yAkXCe6_-8UtgVW1QguiOlpZi8HC_OKOt5gOc9YoXYwqe_nVnwwss9rXR3WJKBXrfDl_y_VRsEm-fTiH7vPh4cdlmpR37NoDJiwIUSaPR1cMPDgGWWRmXrixQNTZ01_m8wdkqnS8c5X30jnhwujJg1JgDAT6liHnpojeBbxw.-S_6zC-C_SBph4Gxd4jJVd6520iZVCo3Hp_BvKgUez8&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987094&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-373,40.07
Gudwear Floral Printed Notch Neck Straight Cotton Kurta for Women,469.0,Gudwear,Kurtas & Kurtis,1999.0,5.0,3.0,https://www.amazon.in/Gudwear-Floral-Printed-Straight-Cotton/dp/B0DRJRZWGJ/ref=sr_1_374?dib=eyJ2IjoiMSJ9.cu3q73Nje57AKH0_qWG3JdnxuJMrc1lfzTBI9AZGaBj86BRK_stN_uhITi8VHaoDSUbEZgHaZuHZVC3lBDqq8fdDDVkxSmPHvJi5L9GaviHqKeXKKrJeGt5uEm0IsUJPSz5yAkXCe6_-8UtgVW1QguiOlpZi8HC_OKOt5gOc9YoXYwqe_nVnwwss9rXR3WJKBXrfDl_y_VRsEm-fTiH7vPh4cdlmpR37NoDJiwIUSaPR1cMPDgGWWRmXrixQNTZ01_m8wdkqnS8c5X30jnhwujJg1JgDAT6liHnpojeBbxw.-S_6zC-C_SBph4Gxd4jJVd6520iZVCo3Hp_BvKgUez8&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987094&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-374,76.54
Women Embroidery Cotton Rayon Straight Kurta Kurtis for Ladies and Girls,455.0,RangMahal,Kurtas & Kurtis,2250.0,4.2,10.0,https://www.amazon.in/RangMahal-Cotton-Embroidery-Floral-Regular/dp/B0DJMHNK25/ref=sr_1_375?dib=eyJ2IjoiMSJ9.cu3q73Nje57AKH0_qWG3JdnxuJMrc1lfzTBI9AZGaBj86BRK_stN_uhITi8VHaoDSUbEZgHaZuHZVC3lBDqq8fdDDVkxSmPHvJi5L9GaviHqKeXKKrJeGt5uEm0IsUJPSz5yAkXCe6_-8UtgVW1QguiOlpZi8HC_OKOt5gOc9YoXYwqe_nVnwwss9rXR3WJKBXrfDl_y_VRsEm-fTiH7vPh4cdlmpR37NoDJiwIUSaPR1cMPDgGWWRmXrixQNTZ01_m8wdkqnS8c5X30jnhwujJg1JgDAT6liHnpojeBbxw.-S_6zC-C_SBph4Gxd4jJVd6520iZVCo3Hp_BvKgUez8&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987094&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-375,79.78
GoSriKi Women's Cotton Blend Straight Printed Kurta with Pant,499.0,GoSriKi,Kurtas & Kurtis,2599.0,5.0,3.0,https://www.amazon.in/GoSriKi-Womens-Straight-Printed-Green-GS_S_Green_Small/dp/B0CT3LW9FX/ref=sr_1_376?dib=eyJ2IjoiMSJ9.cu3q73Nje57AKH0_qWG3JdnxuJMrc1lfzTBI9AZGaBj86BRK_stN_uhITi8VHaoDSUbEZgHaZuHZVC3lBDqq8fdDDVkxSmPHvJi5L9GaviHqKeXKKrJeGt5uEm0IsUJPSz5yAkXCe6_-8UtgVW1QguiOlpZi8HC_OKOt5gOc9YoXYwqe_nVnwwss9rXR3WJKBXrfDl_y_VRsEm-fTiH7vPh4cdlmpR37NoDJiwIUSaPR1cMPDgGWWRmXrixQNTZ01_m8wdkqnS8c5X30jnhwujJg1JgDAT6liHnpojeBbxw.-S_6zC-C_SBph4Gxd4jJVd6520iZVCo3Hp_BvKgUez8&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987094&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-376,80.8
FABNEX Cotton Blend Regular Women Kurta Set (K-56-Pink-M_Pink,434.0,FABNEX,Kurtas & Kurtis,4999.0,5.0,3.0,https://www.amazon.in/FABNEX-Kurta-Women-Kurtis-K-55-56/dp/B0D4VNX5FD/ref=sr_1_378?dib=eyJ2IjoiMSJ9.cu3q73Nje57AKH0_qWG3JdnxuJMrc1lfzTBI9AZGaBj86BRK_stN_uhITi8VHaoDSUbEZgHaZuHZVC3lBDqq8fdDDVkxSmPHvJi5L9GaviHqKeXKKrJeGt5uEm0IsUJPSz5yAkXCe6_-8UtgVW1QguiOlpZi8HC_OKOt5gOc9YoXYwqe_nVnwwss9rXR3WJKBXrfDl_y_VRsEm-fTiH7vPh4cdlmpR37NoDJiwIUSaPR1cMPDgGWWRmXrixQNTZ01_m8wdkqnS8c5X30jnhwujJg1JgDAT6liHnpojeBbxw.-S_6zC-C_SBph4Gxd4jJVd6520iZVCo3Hp_BvKgUez8&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987094&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-378,91.32
4k fashion Women's White Embroidered Short Kurti with 3/4 Sleeves,449.0,4k fashion,Kurtas & Kurtis,999.0,5.0,3.0,https://www.amazon.in/4k-fashion-Embroidered-Sleeves-Regular/dp/B0DRJLQV5R/ref=sr_1_379?dib=eyJ2IjoiMSJ9.cu3q73Nje57AKH0_qWG3JdnxuJMrc1lfzTBI9AZGaBj86BRK_stN_uhITi8VHaoDSUbEZgHaZuHZVC3lBDqq8fdDDVkxSmPHvJi5L9GaviHqKeXKKrJeGt5uEm0IsUJPSz5yAkXCe6_-8UtgVW1QguiOlpZi8HC_OKOt5gOc9YoXYwqe_nVnwwss9rXR3WJKBXrfDl_y_VRsEm-fTiH7vPh4cdlmpR37NoDJiwIUSaPR1cMPDgGWWRmXrixQNTZ01_m8wdkqnS8c5X30jnhwujJg1JgDAT6liHnpojeBbxw.-S_6zC-C_SBph4Gxd4jJVd6520iZVCo3Hp_BvKgUez8&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987094&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-379,55.06
Tissu Women's Rayon Black & Red Floral Printed Kurti,303.0,Tissu,Kurtas & Kurtis,1699.0,5.0,3.0,https://www.amazon.in/Tissu-Womens-Floral-Printed-2224_Multi_XL/dp/B0CGVCKJ6R/ref=sr_1_380?dib=eyJ2IjoiMSJ9.cu3q73Nje57AKH0_qWG3JdnxuJMrc1lfzTBI9AZGaBj86BRK_stN_uhITi8VHaoDSUbEZgHaZuHZVC3lBDqq8fdDDVkxSmPHvJi5L9GaviHqKeXKKrJeGt5uEm0IsUJPSz5yAkXCe6_-8UtgVW1QguiOlpZi8HC_OKOt5gOc9YoXYwqe_nVnwwss9rXR3WJKBXrfDl_y_VRsEm-fTiH7vPh4cdlmpR37NoDJiwIUSaPR1cMPDgGWWRmXrixQNTZ01_m8wdkqnS8c5X30jnhwujJg1JgDAT6liHnpojeBbxw.-S_6zC-C_SBph4Gxd4jJVd6520iZVCo3Hp_BvKgUez8&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987094&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-380,82.17
Hellaro Export Women Organza Embroidered Thread Work Kurti with Crepe Lining Stylish Fancy Kurti Design,475.0,Hellaro Export,Kurtas & Kurtis,999.0,5.0,3.0,https://www.amazon.in/Hellaro-Export-Organza-Embroidered-Stylish/dp/B0DHPFH41D/ref=sr_1_381?dib=eyJ2IjoiMSJ9.cu3q73Nje57AKH0_qWG3JdnxuJMrc1lfzTBI9AZGaBj86BRK_stN_uhITi8VHaoDSUbEZgHaZuHZVC3lBDqq8fdDDVkxSmPHvJi5L9GaviHqKeXKKrJeGt5uEm0IsUJPSz5yAkXCe6_-8UtgVW1QguiOlpZi8HC_OKOt5gOc9YoXYwqe_nVnwwss9rXR3WJKBXrfDl_y_VRsEm-fTiH7vPh4cdlmpR37NoDJiwIUSaPR1cMPDgGWWRmXrixQNTZ01_m8wdkqnS8c5X30jnhwujJg1JgDAT6liHnpojeBbxw.-S_6zC-C_SBph4Gxd4jJVd6520iZVCo3Hp_BvKgUez8&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987094&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-381,52.45
Libas Women's Cotton Regular Fit Printed Anarkali Kurtis,499.0,Libas,Kurtas & Kurtis,1049.0,5.0,3.0,https://www.amazon.in/Libas-Womens-Printed-Anarkali-29377O_Pink_XXL/dp/B0DTFB4FLZ/ref=sr_1_382?dib=eyJ2IjoiMSJ9.cu3q73Nje57AKH0_qWG3JdnxuJMrc1lfzTBI9AZGaBj86BRK_stN_uhITi8VHaoDSUbEZgHaZuHZVC3lBDqq8fdDDVkxSmPHvJi5L9GaviHqKeXKKrJeGt5uEm0IsUJPSz5yAkXCe6_-8UtgVW1QguiOlpZi8HC_OKOt5gOc9YoXYwqe_nVnwwss9rXR3WJKBXrfDl_y_VRsEm-fTiH7vPh4cdlmpR37NoDJiwIUSaPR1cMPDgGWWRmXrixQNTZ01_m8wdkqnS8c5X30jnhwujJg1JgDAT6liHnpojeBbxw.-S_6zC-C_SBph4Gxd4jJVd6520iZVCo3Hp_BvKgUez8&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987094&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-382,52.43
"Stylum Women's Floral Printed Rayon A-Line Kurta (GAAZIMAUVE38_Mauve, M)",494.0,Stylum,Kurtas & Kurtis,2099.0,5.0,3.0,https://www.amazon.in/Stylum-Womens-Floral-Printed-GAAZIMAUVE38_Mauve/dp/B0D1QPPPWS/ref=sr_1_383?dib=eyJ2IjoiMSJ9.cu3q73Nje57AKH0_qWG3JdnxuJMrc1lfzTBI9AZGaBj86BRK_stN_uhITi8VHaoDSUbEZgHaZuHZVC3lBDqq8fdDDVkxSmPHvJi5L9GaviHqKeXKKrJeGt5uEm0IsUJPSz5yAkXCe6_-8UtgVW1QguiOlpZi8HC_OKOt5gOc9YoXYwqe_nVnwwss9rXR3WJKBXrfDl_y_VRsEm-fTiH7vPh4cdlmpR37NoDJiwIUSaPR1cMPDgGWWRmXrixQNTZ01_m8wdkqnS8c5X30jnhwujJg1JgDAT6liHnpojeBbxw.-S_6zC-C_SBph4Gxd4jJVd6520iZVCo3Hp_BvKgUez8&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987094&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-383,76.46
Vaamsi Women's Viscose Rayon Straight Fit Leheriya Embroidered Kurta,499.0,Vaamsi,Kurtas & Kurtis,2498.0,5.0,3.0,https://www.amazon.in/Vaamsi-Leheriya-Embroidered-Straight-VCK9287_Green_3XL/dp/B0C8B9DRKF/ref=sr_1_384?dib=eyJ2IjoiMSJ9.cu3q73Nje57AKH0_qWG3JdnxuJMrc1lfzTBI9AZGaBj86BRK_stN_uhITi8VHaoDSUbEZgHaZuHZVC3lBDqq8fdDDVkxSmPHvJi5L9GaviHqKeXKKrJeGt5uEm0IsUJPSz5yAkXCe6_-8UtgVW1QguiOlpZi8HC_OKOt5gOc9YoXYwqe_nVnwwss9rXR3WJKBXrfDl_y_VRsEm-fTiH7vPh4cdlmpR37NoDJiwIUSaPR1cMPDgGWWRmXrixQNTZ01_m8wdkqnS8c5X30jnhwujJg1JgDAT6liHnpojeBbxw.-S_6zC-C_SBph4Gxd4jJVd6520iZVCo3Hp_BvKgUez8&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987094&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-384,80.02
ANNI DESIGNER Women Cotton Blend Printed Kurta With Pant,499.0,ANNI DESIGNER,Kurtas & Kurtis,2599.0,5.0,3.0,https://www.amazon.in/ANNI-DESIGNER-Anarkali-Marup-Begani-NW_XL_Begani_X-Large/dp/B0D581CZVT/ref=sr_1_385?dib=eyJ2IjoiMSJ9.Z1qCOzC27d48uCruXSiJy9BIUMRFRS25-aJtBbFeg7wR3REUbkufeLdR3TJSCfGId49rduLdIDSDjmX1PxHYSws9h6n98N-lek9ngWgOLM7ukBBy0XXaq8ImCuJn56hgnmtESvQO-sLnITnVz_Wdy2XwfybO34so9PQQrwz8mrgoYAdD8E541NiBdFVQdQKX2gQsuOjXX64iCwk0X_mDAvIZCRH-a5ZdwddvRwUEmtsmaXw17xBsVzalnMTXrW-GZZAv5DnuuyML0iQ323C-LZJoychn9Ib972xj8Xuj26g.oPX6rwpsnOmbCJscgElZShIAlCSSageirntj-b3Llm0&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987279&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-385,80.8
"Women's Plum Cotton Kurti, 3/4 Sleeve, Embroidered Yoke, Pleated Design",414.0,WEALTHY WOMEN,Kurtas & Kurtis,3599.0,5.0,3.0,https://www.amazon.in/Womens-Cotton-Embroidered-Pleated-Regular/dp/B0F1NKV29L/ref=sr_1_386?dib=eyJ2IjoiMSJ9.Z1qCOzC27d48uCruXSiJy9BIUMRFRS25-aJtBbFeg7wR3REUbkufeLdR3TJSCfGId49rduLdIDSDjmX1PxHYSws9h6n98N-lek9ngWgOLM7ukBBy0XXaq8ImCuJn56hgnmtESvQO-sLnITnVz_Wdy2XwfybO34so9PQQrwz8mrgoYAdD8E541NiBdFVQdQKX2gQsuOjXX64iCwk0X_mDAvIZCRH-a5ZdwddvRwUEmtsmaXw17xBsVzalnMTXrW-GZZAv5DnuuyML0iQ323C-LZJoychn9Ib972xj8Xuj26g.oPX6rwpsnOmbCJscgElZShIAlCSSageirntj-b3Llm0&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987279&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-386,88.5
JINVARAM Floral Print Rayon Short Kurti for Women Olive Green| Straight Kurta| A line Kurti,399.0,JINVARAM,Kurtas & Kurtis,999.0,5.0,3.0,https://www.amazon.in/JINVARAM-floral-Orange-multicolor-straight/dp/B0DCZWX2SK/ref=sr_1_387?dib=eyJ2IjoiMSJ9.Z1qCOzC27d48uCruXSiJy9BIUMRFRS25-aJtBbFeg7wR3REUbkufeLdR3TJSCfGId49rduLdIDSDjmX1PxHYSws9h6n98N-lek9ngWgOLM7ukBBy0XXaq8ImCuJn56hgnmtESvQO-sLnITnVz_Wdy2XwfybO34so9PQQrwz8mrgoYAdD8E541NiBdFVQdQKX2gQsuOjXX64iCwk0X_mDAvIZCRH-a5ZdwddvRwUEmtsmaXw17xBsVzalnMTXrW-GZZAv5DnuuyML0iQ323C-LZJoychn9Ib972xj8Xuj26g.oPX6rwpsnOmbCJscgElZShIAlCSSageirntj-b3Llm0&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987279&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-387,60.06
Libas Women's Printed Aline Cotton Kurtis,499.0,Libas,Kurtas & Kurtis,1049.0,4.7,4.0,https://www.amazon.in/Libas-Womens-Cotton-Printed-26568_Indigo/dp/B0D8G34JGN/ref=sr_1_388?dib=eyJ2IjoiMSJ9.Z1qCOzC27d48uCruXSiJy9BIUMRFRS25-aJtBbFeg7wR3REUbkufeLdR3TJSCfGId49rduLdIDSDjmX1PxHYSws9h6n98N-lek9ngWgOLM7ukBBy0XXaq8ImCuJn56hgnmtESvQO-sLnITnVz_Wdy2XwfybO34so9PQQrwz8mrgoYAdD8E541NiBdFVQdQKX2gQsuOjXX64iCwk0X_mDAvIZCRH-a5ZdwddvRwUEmtsmaXw17xBsVzalnMTXrW-GZZAv5DnuuyML0iQ323C-LZJoychn9Ib972xj8Xuj26g.oPX6rwpsnOmbCJscgElZShIAlCSSageirntj-b3Llm0&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987279&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-388,52.43
Rajnandini Womens Cotton Blend Floral Printed Kurta Pant Dupatta Set (JOPLST265-p ),499.0,Rajnandini,Kurtas & Kurtis,2663.0,4.7,4.0,https://www.amazon.in/Rajnandini-Womens-Printed-Dupatta-JOPLST265-S_Brown_S/dp/B0DL37FW45/ref=sr_1_389?dib=eyJ2IjoiMSJ9.Z1qCOzC27d48uCruXSiJy9BIUMRFRS25-aJtBbFeg7wR3REUbkufeLdR3TJSCfGId49rduLdIDSDjmX1PxHYSws9h6n98N-lek9ngWgOLM7ukBBy0XXaq8ImCuJn56hgnmtESvQO-sLnITnVz_Wdy2XwfybO34so9PQQrwz8mrgoYAdD8E541NiBdFVQdQKX2gQsuOjXX64iCwk0X_mDAvIZCRH-a5ZdwddvRwUEmtsmaXw17xBsVzalnMTXrW-GZZAv5DnuuyML0iQ323C-LZJoychn9Ib972xj8Xuj26g.oPX6rwpsnOmbCJscgElZShIAlCSSageirntj-b3Llm0&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987279&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-389,81.26
TREND LEVEL Designer Short Kurti Tops for Jeans for Women I Chikankari Rayon Cotton Long Kurta Kurti for Women I Stylish wear Kurti for Girls,399.0,TREND LEVEL,Kurtas & Kurtis,999.0,4.7,4.0,https://www.amazon.in/TREND-LEVEL-Designer-Chikankari-Blue-Peach/dp/B0DV97HC61/ref=sr_1_390?dib=eyJ2IjoiMSJ9.Z1qCOzC27d48uCruXSiJy9BIUMRFRS25-aJtBbFeg7wR3REUbkufeLdR3TJSCfGId49rduLdIDSDjmX1PxHYSws9h6n98N-lek9ngWgOLM7ukBBy0XXaq8ImCuJn56hgnmtESvQO-sLnITnVz_Wdy2XwfybO34so9PQQrwz8mrgoYAdD8E541NiBdFVQdQKX2gQsuOjXX64iCwk0X_mDAvIZCRH-a5ZdwddvRwUEmtsmaXw17xBsVzalnMTXrW-GZZAv5DnuuyML0iQ323C-LZJoychn9Ib972xj8Xuj26g.oPX6rwpsnOmbCJscgElZShIAlCSSageirntj-b3Llm0&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987279&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-390,60.06
sanaa Women's Rayon Solid Short Kurti Navy Color (SN-7672),499.0,sanaa,Kurtas & Kurtis,1049.0,4.7,4.0,https://www.amazon.in/sanaa-Womens-Designer-Solid-Short/dp/B09XFB2CCZ/ref=sr_1_391?dib=eyJ2IjoiMSJ9.Z1qCOzC27d48uCruXSiJy9BIUMRFRS25-aJtBbFeg7wR3REUbkufeLdR3TJSCfGId49rduLdIDSDjmX1PxHYSws9h6n98N-lek9ngWgOLM7ukBBy0XXaq8ImCuJn56hgnmtESvQO-sLnITnVz_Wdy2XwfybO34so9PQQrwz8mrgoYAdD8E541NiBdFVQdQKX2gQsuOjXX64iCwk0X_mDAvIZCRH-a5ZdwddvRwUEmtsmaXw17xBsVzalnMTXrW-GZZAv5DnuuyML0iQ323C-LZJoychn9Ib972xj8Xuj26g.oPX6rwpsnOmbCJscgElZShIAlCSSageirntj-b3Llm0&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987279&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-391,52.43
LIBOZA - Sleeveless Kurta for Women- Perfect for a Fashionable Summer Wardrobe for Girls and Women,499.0,LIBOZA,Kurtas & Kurtis,2199.0,4.7,4.0,https://www.amazon.in/LIBOZA-Sleeveless-Perfect-Fashionable-Wardrobe/dp/B0CC2KDCP8/ref=sr_1_392?dib=eyJ2IjoiMSJ9.Z1qCOzC27d48uCruXSiJy9BIUMRFRS25-aJtBbFeg7wR3REUbkufeLdR3TJSCfGId49rduLdIDSDjmX1PxHYSws9h6n98N-lek9ngWgOLM7ukBBy0XXaq8ImCuJn56hgnmtESvQO-sLnITnVz_Wdy2XwfybO34so9PQQrwz8mrgoYAdD8E541NiBdFVQdQKX2gQsuOjXX64iCwk0X_mDAvIZCRH-a5ZdwddvRwUEmtsmaXw17xBsVzalnMTXrW-GZZAv5DnuuyML0iQ323C-LZJoychn9Ib972xj8Xuj26g.oPX6rwpsnOmbCJscgElZShIAlCSSageirntj-b3Llm0&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987279&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-392,77.31
Varanga Women Ethnic Floral Printed Straight Kurta,499.0,Varanga,Kurtas & Kurtis,2199.0,4.7,4.0,https://www.amazon.in/Varanga-Paisley-Printed-Sleeveless-Purple/dp/B0F3DBFF8J/ref=sr_1_393?dib=eyJ2IjoiMSJ9.Z1qCOzC27d48uCruXSiJy9BIUMRFRS25-aJtBbFeg7wR3REUbkufeLdR3TJSCfGId49rduLdIDSDjmX1PxHYSws9h6n98N-lek9ngWgOLM7ukBBy0XXaq8ImCuJn56hgnmtESvQO-sLnITnVz_Wdy2XwfybO34so9PQQrwz8mrgoYAdD8E541NiBdFVQdQKX2gQsuOjXX64iCwk0X_mDAvIZCRH-a5ZdwddvRwUEmtsmaXw17xBsVzalnMTXrW-GZZAv5DnuuyML0iQ323C-LZJoychn9Ib972xj8Xuj26g.oPX6rwpsnOmbCJscgElZShIAlCSSageirntj-b3Llm0&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987279&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-393,77.31
NANAK FEB Women's Printed Anarkali Short Kurti,349.0,NANAK FEB,Kurtas & Kurtis,999.0,4.7,4.0,https://www.amazon.in/NANAK-FEB-Womens-Printed-Cotton/dp/B0CVS9C4WF/ref=sr_1_394?dib=eyJ2IjoiMSJ9.Z1qCOzC27d48uCruXSiJy9BIUMRFRS25-aJtBbFeg7wR3REUbkufeLdR3TJSCfGId49rduLdIDSDjmX1PxHYSws9h6n98N-lek9ngWgOLM7ukBBy0XXaq8ImCuJn56hgnmtESvQO-sLnITnVz_Wdy2XwfybO34so9PQQrwz8mrgoYAdD8E541NiBdFVQdQKX2gQsuOjXX64iCwk0X_mDAvIZCRH-a5ZdwddvRwUEmtsmaXw17xBsVzalnMTXrW-GZZAv5DnuuyML0iQ323C-LZJoychn9Ib972xj8Xuj26g.oPX6rwpsnOmbCJscgElZShIAlCSSageirntj-b3Llm0&dib_tag=se&pf_rd_i=1968253031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_s=merchandised-search-3&qid=1755987279&refinements=p_85%3A10440599031%2Cp_36%3A-51000%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-394,65.07
